date,massif,secteur,orientation,lat_depart,long_depart,pente_max,avg_lat,avg_long,avg_alt,activity
16 mars 2019 ,Alpes Bernoises E,Oberland Bernois ,E,46.62185,8.02399,,46.61902593113897,7.979667591165007,1554.9182763100882,"RAS, une mini coulée probablement la veille dans le pente Est sous le Männlichen"
16 mars 2019 ,Belledonne,Grésivaudan ,T,45.24319,5.979609,40,,,,RAS
16 mars 2019 ,Chartreuse,Grésivaudan ,SW,45.29762,5.84279,50,,,,"RAS, manteau stabilisé..."
16 mars 2019 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",NW,45.01942,6.606645,25,,,,RAS
16 mars 2019 ,Jura,,SW,46.40528,6.05778,,,,,"rien vu bouger, mais attention dans les couloirs raides sous le sommet, beaucoup se jettent dedans à midi, à trois, de front..."
16 mars 2019 ,Alpes Grées N,Val d'Aoste ,N,45.53846,7.10185,30,,,,rien vu
16 mars 2019 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,SW,44.48138,6.80775,38,,,,RAS ...............................
16 mars 2019 ,Vercors,Vercors ,W,45.0239,05.5174,30,,,,RAS très bon regèle
16 mars 2019 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,T,44.11996,7.27398,30,,,,RAS
16 mars 2019 ,Navarre - Béarn,,T,42.95676,-0.32936,35,,,,aucune activité avalancheuse observée 
16 mars 2019 ,Luchon - Posets - Maladeta,,T,42.7878,0.4767,40,,,,ras
16 mars 2019 ,Belledonne,Maurienne ,T,45.29037,6.21708,30,,,,pas mal de coulée de la veille mais rien aujourd'hui... 
16 mars 2019 ,Chartreuse,Chartreuse ,W,45.4093,5.8308,35,,,,RAS
16 mars 2019 ,Ecrins,Matheysine et périphériques ,W,44.88117,6.01657,40,,,,aucune. Il a très peu neigé dans ce secteur jeudi dernier. Le risque était nul si l'on descend avant 13h.
16 mars 2019 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,NE,44.53166,6.70144,30,,,,RAS
14 mars 2019 ,Ecrins,"Haute Durance, Briançonnais ",E,45.0108,6.4660,35,45.00752212220691,6.463968666448274,1678.7152562068964,Ras sur l'itinéraire
15 mars 2019 ,Ecrins,Champsaur ,E,44.6628,06.3179,30,,,,néant
12 mars 2019 ,Queyras - Alpes Cozie N,Queyras ,E,44.76791,6.73802,42,,,,"RAS, aucuns signaux d'alarmes, aucunes avalanches observées"
15 mars 2019 ,Préalpes de provence,,NW,44.51854,5.93674,,,,,ras
14 mars 2019 ,Ecrins,"Haute Durance, Briançonnais ",E,44.7421,06.4896,40,,,,ras
14 mars 2019 ,Bornes - Aravis,Borne-Fier ,NW,45.9231,06.4836,35,,,,Rien vu
10 mars 2019 ,Mont-Perdu - Gavarnie - Bigorre,,N,42.90722,0.16498,30,,,,RAS
14 mars 2019 ,Chartreuse,Grésivaudan ,W,45.29762,5.84279,30,45.3052648852459,5.838147819672132,1448.3852459016396,ras
14 mars 2019 ,Ecrins,Champsaur ,SE,44.6867,06.2338,35,,,,RAS
13 mars 2019 ,Alpes Bernoises E,Oberland Bernois ,S,46.62185,8.02399,30,46.64979078336566,8.002873902484703,1737.498118668592,RAS
14 mars 2019 ,Beaufortain,Tarentaise ,T,45.5805,06.6526,40,,,,"RAS, fine couche de poudre au départ du parking, neige un peu soufflée au dessus de 1700m. Les températures encore froides maintiennent stable la couche de fraîche tombée hier"
14 mars 2019 ,Préalpes de Digne,Bléone ,N,44.15282,6.42021,45,,,,RAS .....................
13 mars 2019 ,Devoluy,Devoluy ,T,44.6656,05.9468,30,,,,RAS
10 mars 2019 ,Vercors,Trièves Dévoluy ,E,44.8924,05.5480,40,44.8804145784494,5.5250928160561585,1785.369352869353,RAS
10 mars 2019 ,Ecrins,"Haute Durance, Briançonnais ",E,44.9704,6.4998,30,,,,RAS
09 mars 2019 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",W,45.0181,06.4663,30,,,,Rien d'inquiétant
13 mars 2019 ,Belledonne,Grésivaudan ,SW,45.14037,5.88762,35,45.13198100000002,5.903794294117646,1917.5529411764705,ras
13 mars 2019 ,Chartreuse,Chartreuse ,E,45.4093,5.8308,42,,,,ras
12 mars 2019 ,Chablais - Faucigny,Faucigny ,N,46.2398,6.4801,30,,,,RAS quelques déchaussages sur la route de la Glappaz pour récupérer les pistes d'HPoche.
03 mars 2019 ,Chablais - Faucigny,Chablais ,W,46.35778,6.69722,30,,,,RAS mais poudreuse lourde dans le couloir à cette heure-là....
13 mars 2019 ,Bornes - Aravis,Borne-Fier ,E,46.0220,06.3820,30,46.021210464135066,6.362500928270037,1347.9097480843884,RAS
13 mars 2019 ,Ecrins,Matheysine et périphériques ,N,44.88117,6.01657,45,,,,néant
12 mars 2019 ,Belledonne,Grésivaudan ,E,45.24319,5.979609,30,45.22423555144392,5.986783633047046,1410.4618385714284,RAS. Vieille grosse coulée descendues du Barlet en S et du Barlet N.
11 mars 2019 ,Alpes Bernoises E,Oberland Bernois ,NE,46.62185,8.02399,,46.60185190922692,7.99749442543642,1522.6704738154615,RAS sur l'itinéraire
12 mars 2019 ,Beaufortain,Beaufortain ,NE,45.6756,06.5784,35,45.642756836065566,6.576705442622952,1701.9071038251366,Rien vu.
12 mars 2019 ,Bornes - Aravis,Borne-Fier ,N,45.9231,06.4836,35,,,,RAS
12 mars 2019 ,Ecrins,"Haute Durance, Briançonnais ",N,45.0108,6.4660,40,,,,ras
12 mars 2019 ,Ecrins,Champsaur ,N,44.6227,06.2279,45,,,,RAS ce jour mais plaque sous le Piolit N datant surement de la semaine dernière après la chute.
12 mars 2019 ,Bornes - Aravis,Faucigny ,E,46.0455,06.4436,,,,,RAS
12 mars 2019 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,N,44.18351,7.162377,,,,,RAS
12 mars 2019 ,Chartreuse,Grésivaudan ,SW,45.29762,5.84279,50,,,,RAS à part uen grosse cassure sous les barres dans l'axe du goulet rive droite
28 fevrier 2019 ,Brezovicë/Brezovica (Kosovo),,NE,42.182294,21.0332,35,,,,ras
12 mars 2019 ,Vosges,,T,48.03424,7.045723,50,48.026513843111346,7.018400671542527,1069.5764442636294,"ras la sous couche est bonne la fraîche a du mal a s accrochée dans les pentes raides ,la partie supérieure des couloirs est bien décaillé    "
12 mars 2019 ,Grandes Rousses - Arves,"Haute Durance, Briançonnais ",SE,45.0423,06.4177,,45.054106868055534,6.403056887499999,2413.547153048612,RAS mais important transport de neige.
12 mars 2019 ,Beaufortain,Tarentaise ,W,45.5590,06.5241,35,45.560727082974424,6.54609181403697,1837.3541960697723,NEANT
12 mars 2019 ,Lauzière - Cheval Noir,Maurienne ,S,45.5387,06.3727,40,,,,ras
12 mars 2019 ,Bornes - Aravis,Borne-Fier ,N,45.8518,06.4118,45,,,,RAS
12 mars 2019 ,Bauges,Bauges ,T,45.63847,6.19243,35,,,,ras
10 mars 2019 ,Belledonne,Grésivaudan ,W,45.2505,5.9930,40,,,,RAS. 
12 mars 2019 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,T,44.18351,7.162377,40,,,,Ras.
12 mars 2019 ,Belledonne,Grésivaudan ,SW,45.24319,5.979609,40,,,,RAS mais se méfier de potentiels accus très localisées (cf photo 1)
12 mars 2019 ,Bornes - Aravis,Faucigny ,E,46.0455,06.4436,,,,,Néant...                                                                 
12 mars 2019 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",W,44.85518,6.72729,35,,,,RAS
11 mars 2019 ,Chartreuse,Grésivaudan ,W,45.29762,5.84279,30,45.3052648852459,5.838147819672132,1448.3852459016396,ras mais accus pas stables sur plus grosses pentes.
09 mars 2019 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,T,44.07392,7.400557,40,,,,ras
10 mars 2019 ,Southern California (Etats-Unis),,S,34.266,-117.627,30,,,,Rien vu
10 mars 2019 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,T,44.18351,7.162377,35,,,,Neige molle mais aucune coulée
18 fevrier 2019 ,Queyras - Alpes Cozie N,Queyras ,SW,44.69969,6.86596,30,,,,Aucune
23 fevrier 2019 ,Queyras - Alpes Cozie N,Queyras ,NW,44.71893,6.90379,35,44.68980554129105,6.920165198884019,2427.7887633347937,RAS
11 mars 2019 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.85518,6.72729,50,,,,RAS; gros transport de neige au sud des crêtes.
10 mars 2019 ,Ecrins,Champsaur ,T,44.6937,06.3706,40,,,,RAS                                      
21 fevrier 2019 ,Queyras - Alpes Cozie N,Queyras ,N,44.7334,6.8353,30,44.72054706024094,6.821169433734937,2181.339759036145,RAS sauf une ancienne coulée importante après le col des Prés de Fromage
10 mars 2019 ,Préalpes de Digne,Haut-Verdon ,T,44.29611,6.56972,35,,,,rien de récent 
03 mars 2019 ,Bauges,Bauges ,NE,45.64251,6.063981,,,,,Aucune
05 mars 2019 ,Chartreuse,Chartreuse ,T,45.2890,5.7664,35,45.311872805368786,5.75074348836595,1478.1919191919192,RAS. Vieille coulée de fonte au dessus de la source de l'Oursière (vers 1500 sous le Chalet du Charmant Som)
04 mars 2019 ,Belledonne,Grésivaudan ,SW,45.10556,5.87534,30,,,,RAS
27 fevrier 2019 ,Canigó - Catalogne Est,,NW,42.33472,1.88313,35,,,,RAS
09 mars 2019 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS l'itinéraire passe par un dépôt d'une vielle avalanche.
10 mars 2019 ,Grandes Rousses - Arves,"Haute Durance, Briançonnais ",NE,45.0423,06.4177,35,,,,RAS
10 mars 2019 ,Anatolie (Turquie/Géorgie),,N,36.83984,30.34037,40,,,,RAS
10 mars 2019 ,Devoluy,Buech ,S,44.6758,05.7570,45,,,,RAS
09 mars 2019 ,Ecrins,"Haute Durance, Briançonnais ",E,44.9704,6.4998,30,,,,rien observé.
09 mars 2019 ,Bornes - Aravis,Borne-Fier ,W,45.8373,06.4159,30,,,,"RAS, quelques coulées non récentes"
10 mars 2019 ,Vercors,Trièves Dévoluy ,E,45.0189,05.6130,50,,,,ras
10 mars 2019 ,Vercors,Trièves Dévoluy ,E,45.0189,05.6130,40,,,,ras
09 mars 2019 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,T,44.18351,7.162377,45,,,,RAS malgré quelques accumulations en versant Nord.
10 mars 2019 ,Chartreuse,Chartreuse ,N,45.39988,5.79938,30,45.3929941023668,5.805901933064581,1468.344827586207,ras.  
09 mars 2019 ,Ecrins,Champsaur ,SW,44.79389,6.025,45,44.80369153928569,6.025871160714288,1460.4786571575876,"RAS, quelques petites plaques en formation en Est mais rien d'alarmant dans ce vallon. Très peu de neige dans ce secteur. Les Beaumonts, Chapelets, Gargas, Beauregard sont tous très sec ds qu'on regarde leurs versants sud. "
09 mars 2019 ,Devoluy,Devoluy ,E,44.7356,05.8852,35,44.74418239612407,5.858749588372092,1806.9624806201584,RAS sur notre itinéraire 
09 mars 2019 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,S,44.11996,7.27398,35,,,,Aucune
09 mars 2019 ,Ubaye - Parpaillon - Alpes Cozie S,,S,44.42186,6.898469,40,,,,RAS ...........................................................
09 mars 2019 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.87528,6.69,35,,,,RAS
23 fevrier 2019 ,Dolomites de Fanes-Senes-Braes,,N,46.63889,12.04136,40,,,,RAS
09 mars 2019 ,Mercantour - Alpes Maritimes Italiennes,,N,44.24910,7.759952,,,,,RAS
09 mars 2019 par ,Mercantour - Alpes Maritimes Italiennes,Tinée ,NE,44.18351,7.162377,40,,,,Néant
09 mars 2019 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,N,44.28341,6.866776,35,,,,"aucune, les pentes sont bien vitrifiees"
08 mars 2019 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,T,44.53166,6.70144,45,,,,RAS
09 mars 2019 ,Bornes - Aravis,Borne-Fier ,E,45.8723,06.4645,50,,,,"RAS, les gobelets sont plutôt dessus de dessous (pour l'instant)"
09 mars 2019 ,Belledonne,Grésivaudan ,NW,45.43083,6.18167,42,,,,RAS 
09 mars 2019 ,Belledonne,Grésivaudan ,SW,45.14037,5.88762,35,45.13198100000002,5.903794294117646,1917.5529411764705,RAS
09 mars 2019 ,Chablais - Faucigny,Faucigny ,S,46.1613,06.5568,30,,,,RAS ce jour mais déjà pas mal de coulées parties dans la montée de Chalune
08 mars 2019 ,Beaufortain,Beaufortain ,T,45.6723,6.5401,45,,,,"une grosse plaque de fond partie au dessus du chalet du Souflet, sinon RAS dans la descente de la Grande Journée "
09 mars 2019 ,Beaufortain,Beaufortain ,N,45.66282,6.551198,,,,,Rien vu
09 mars 2019 ,Devoluy,Devoluy ,E,44.6672,05.8579,,,,,ras
09 mars 2019 ,Chartreuse,Chartreuse ,N,45.39988,5.79938,30,45.3929941023668,5.805901933064581,1468.344827586207,ras
08 mars 2019 ,Belledonne,Grésivaudan ,SW,45.43083,6.18167,30,,,,ras
08 mars 2019 ,Belledonne,Grésivaudan ,SW,45.14037,5.88762,35,45.13409127340147,5.915784113938614,2043.888861892586,nada
08 mars 2019 ,Chartreuse,Grésivaudan ,NE,45.3559,05.9188,40,45.356991203739796,5.902692849204759,1544.828125,ras
08 mars 2019 ,Belledonne,Grésivaudan ,N,45.24319,5.979609,45,,,,rien constaté ce jour.... ah si ! une petite purge de surface mineure partie du bas de couloir. Néanmoins on ne peut pas dire que les conditions soient sécurit! Des purges pourraient survenir....
08 mars 2019 ,Chartreuse,Grésivaudan ,SW,45.29762,5.84279,50,,,,RAS
08 mars 2019 ,Belledonne,Grésivaudan ,NE,45.1870,5.8994,30,,,,RAS
08 mars 2019 ,Devoluy,Devoluy ,T,44.6913,05.8628,40,,,,ras
08 mars 2019 ,Devoluy,Devoluy ,SE,44.6719,05.8567,35,,,,"RAS. Attention s'il y a de prochaines chutes de neige quand même : au-dessus de 2000m, le vent a beaucoup travaillé (d'Ouest ?) et on trouve de la neige roulée."
05 mars 2019 ,Ecrins,"Haute Durance, Briançonnais ",NE,44.9704,6.4998,40,,,,ras
08 mars 2019 ,Haut Giffre - Aiguilles Rouges,Vallée de l'Arve ,E,45.9693,06.8750,30,,,,RAS
08 mars 2019 ,Queyras - Alpes Cozie N,Queyras ,N,44.79438,6.72378,30,,,,RAS
08 mars 2019 ,Ecrins,Champsaur ,N,44.6718,06.3242,30,44.65988181206158,6.332875964841735,2120.2899914456802,ras sur l'itinéraire
08 mars 2019 ,Préalpes de provence,,NW,44.51854,5.93674,,,,,rien!
08 mars 2019 ,Ecrins,"Haute Durance, Briançonnais ",E,44.7421,06.4896,40,,,,ras
07 mars 2019 ,Belledonne,Grésivaudan ,SW,45.10556,5.87534,50,45.11833914285715,5.896409748361722,1940.1048492791613,ras
07 mars 2019 ,Devoluy,Devoluy ,T,44.6656,05.9468,30,,,,ras
07 mars 2019 ,Belledonne,Grésivaudan ,SW,45.24319,5.979609,35,45.22792791712404,6.006996733260163,1542.6783754116345,ras
06 mars 2019 ,Lauzière - Cheval Noir,Tarentaise ,SE,45.47123,6.41270,,,,,ras - poudre sur tte la partie haute et dans les orientations N-NE. Moquette sur les 300 derniers mètres
06 mars 2019 ,Vanoise,Tarentaise ,N,45.4590,06.7442,35,,,,des purges importantes sur la rive droite du Doron de Champagny rien en rive gauche
05 mars 2019 ,Bornes - Aravis,Vallée de l'Arve ,N,45.9578,06.6100,37,,,,RAS
06 mars 2019 ,Beaufortain,Beaufortain ,NE,45.6855,06.5657,30,,,,RAS
24 fevrier 2019 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",S,45.01985,6.63029,35,,,,RAS 
06 mars 2019 ,Bauges,Bauges ,N,45.63847,6.19243,15,,,,RAS aujourd'hui
05 mars 2019 ,Bauges,Bauges ,NW,45.7137,06.2753,40,,,,RAS
06 mars 2019 ,Bauges,Bauges ,T,45.6648,06.1912,35,,,,RAS
03 mars 2019 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,E,44.4981,6.9195,30,,,,Ras
06 mars 2019 ,Vosges,,NE,48.02492,6.95976,40,,,,ras neige compacte avec 10 cm de fraîche un peu lourde en dessous de 1000m   
06 mars 2019 ,Mercantour - Alpes Maritimes Italiennes,Haut-Var ,S,44.24483,6.757117,35,,,, rien
06 mars 2019 ,Lauzière - Cheval Noir,Tarentaise ,N,45.47123,6.41270,30,45.467261495103266,6.387576419101878,1715.4545454545455,"Neige encore poudreuse sur les versants Est/Nord Est, le vent de sud se fait sentir aux passages des cols et sur les crêtes par petites rafales mais pas en continu, le soleil résiste et la neige transforme peu en haut. Rien à signaler, pas de coulées ce jour."
06 mars 2019 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.87528,6.69,35,,,,RAS
06 mars 2019 ,Bornes - Aravis,Borne-Fier ,W,46.0018,06.5408,35,,,,RAS
03 mars 2019 ,Belledonne,Grésivaudan ,SW,45.14037,5.88762,35,45.13409127340147,5.915784113938614,2043.888861892586,"RAS, juste de petits phénomènes de surface (poudre qui coule en Nord de l'Eulier, 'escargots' en Ouest de Jasse Balard), rien de suspect."
06 mars 2019 ,Bornes - Aravis,Faucigny ,E,46.0455,06.4436,,,,,RAS
05 mars 2019 ,Queyras - Alpes Cozie N,Ubaye ,E,44.58583,6.82528,55,,,,RAS
05 mars 2019 ,Belledonne,Grésivaudan ,W,45.14037,5.88762,45,,,,RAS
05 mars 2019 ,Chartreuse,Grésivaudan ,SW,45.2735,05.6790,35,45.288182535691526,5.688404160074736,1327.1379310344828,ras au niveau des avalanches sinon neige bien dure dans les faces nord et douce sur les versants au soleil.
06 mars 2019 ,Bornes - Aravis,Borne-Fier ,N,45.8034,06.2649,45,,,,RAS
05 mars 2019 ,Massif Central,,N,44.90528,4.157543,40,,,,RAS
22 fevrier 2019 ,Dolomites de Fanes-Senes-Braes,,T,46.61322,12.022,35,,,,RAS
05 mars 2019 ,Belledonne,Grésivaudan ,T,45.1870,5.8994,40,45.17358119772075,5.941328950427351,2010.2619943019959,"RAS. J'ai du mal à comprendre le BERA (risque marqué) d'une part et le message alarmiste de A.Duclos d'autre part. Il n'a pas neigé depuis des lustres), le travail du vent est insignifiant (les vieilles traces sont visibles). J'ai peut-être loupé quelque chose ou alors j'étais dans un endroit qui a moins pris le vent ?"
05 mars 2019 ,Belledonne,Oisans ,E,45.20321,6.04034,35,,,,"Hormis les 2 coulées dans et à la sortie du Rivier, une ancienne coulée à la sortie de la forêt par le GR, quelques boules, quelques cassures anciennes, mais rien ce jour. Par contre, si ça continue à chauffer ainsi..."
05 mars 2019 ,Belledonne,Grésivaudan ,NE,45.28252,6.074538,,45.26346796263506,6.1056592749538465,1586.6521739130435,rien vu
05 mars 2019 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.87528,6.69,35,,,,RAS
05 mars 2019 ,Bauges,Bauges ,S,45.63847,6.19243,40,,,,"néant, bon regel et température raisonnable. Presque toute la neige est déjà au fond du ravin ;-)"
05 mars 2019 ,Chartreuse,Grésivaudan ,SW,45.29762,5.84279,50,,,,RAS
05 mars 2019 ,Taillefer - Matheysine,Matheysine et périphériques ,W,44.9728,05.8252,,44.97776121090911,5.843565025454547,1919.2861999999986,RAS
05 mars 2019 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,N,44.54781,6.62473,37,,,,aucune
03 mars 2019 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,S,44.11996,7.27398,35,,,,RAS et finalement ça ne décaille qu'assez tard vers 14h
03 mars 2019 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,T,44.5930,06.8424,37,,,,RAS
02 mars 2019 ,Ecrins,Champsaur ,SE,44.6970,06.3225,35,,,,RAS
03 mars 2019 ,Vanoise,Tarentaise ,W,45.3811,06.7352,30,,,,RAS
03 mars 2019 ,Lauzière - Cheval Noir,Maurienne ,N,45.5387,06.3727,40,,,,RAS
02 mars 2019 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",SE,45.0181,06.4663,30,,,,rien.
03 mars 2019 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,NW,44.09194,7.35611,35,,,,néant
03 mars 2019 ,Ortles,,NE,46.42055,10.55541,35,,,,ras
01 mars 2019 ,Bornes - Aravis,Borne-Fier ,W,45.9489,06.5114,40,,,,"ras, plaques de fond anciennes."
28 fevrier 2019 ,Devoluy,Devoluy ,E,44.7356,05.8852,35,44.74418239612407,5.858749588372092,1806.9624806201584,ras. Neige dure en toute orientation
03 mars 2019 ,Bornes - Aravis,Vallée de l'Arve ,N,45.9578,06.6100,37,,,,RAS
03 mars 2019 ,Bornes - Aravis,Faucigny ,N,46.0237,06.4790,50,,,,RAS
03 mars 2019 ,Bornes - Aravis,Borne-Fier ,N,45.9489,06.5114,45,,,,ras
26 fevrier 2019 ,Valbonë (Albanie),,N,42.43146,19.87674,35,,,,ras
02 mars 2019 ,Bornes - Aravis,Borne-Fier ,SE,45.9763,06.4559,50,,,,"ras, gros sluff."
03 mars 2019 ,Alpes Vaudoises,Bas Valais - Chablais Vaudois ,NW,46.2553,7.0903,45,,,,RAS
03 mars 2019 ,Lauzière - Cheval Noir,Combe de Savoie ,NW,45.58111,6.3325,40,,,,"rien , mais certaines pentes supérieures , orientées Nord , n'inspirent pas vraiment confiance ."
03 mars 2019 ,Ecrins,Champsaur ,S,44.6937,06.3706,30,,,,RAS 
01 mars 2019 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",W,44.85518,6.72729,30,,,,RAS
02 mars 2019 ,Haut Giffre - Aiguilles Rouges,Vallée de l'Arve ,T,45.9362,06.6844,45,,,,RAS
03 mars 2019 ,Haut Giffre - Aiguilles Rouges,Vallée de l'Arve ,NE,45.9509,06.7400,50,,,,ras
26 fevrier 2019 ,Ecrins,"Haute Durance, Briançonnais ",NE,45.0155,6.4619,30,,,,ras
25 fevrier 2019 ,Grandes Rousses - Arves,Oisans ,SW,45.0541,06.2846,35,,,,ras
03 mars 2019 ,Queyras - Alpes Cozie N,Queyras ,NW,44.69759,6.85885,33,,,,RAS
03 mars 2019 ,Grandes Rousses - Arves,Maurienne ,SE,45.26546,6.29675,30,,,,RAS
03 mars 2019 ,Vercors,Vercors ,W,45.1071,05.6038,30,45.09813330927834,5.606122886597939,1485.884536082475,RAS
25 fevrier 2019 ,Grandes Rousses - Arves,Maurienne ,NE,45.1854,06.3160,35,,,,RAS
03 mars 2019 ,Ecrins,Champsaur ,N,44.6628,06.3179,35,,,,rien observé de récent
02 mars 2019 ,Ecrins,"Haute Durance, Briançonnais ",E,44.9874,6.4816,35,,,,néant
