date,massif,secteur,orientation,lat_depart,long_depart,pente_max,avg_lat,avg_long,avg_alt,activity
09 janvier 2014 ,Cerces - Thabor - Mont Cenis,,SE,,,50,,,,Rien. Poursuivi par un escargot vers le bas.
24 décembre 2012 ,Bornes - Aravis,Borne-Fier ,NW,45.91073,6.467213,35,,,,RAS
08 janvier 2014 ,Queyras - Alpes Cozie N,Queyras ,SW,44.76583,6.98389,30,,,,"RAS aujourd'hui de vieille petite purges venant de la tête du pelvas, mais attention le tout a était bien soufflé,nous somme resté dans les pentes les moins soutenue.Les pentes sous la crête de la combe morelle ont l'air bien chargée. "
08 janvier 2014 ,Taillefer - Matheysine,Matheysine et périphériques ,W,44.9615,05.8229,35,,,,RAS                                                 
01 janvier 2014 ,Bornes - Aravis,Borne-Fier ,W,45.9489,06.5114,40,,,,"Large coulée partie sur l'itinéraire ski, sinon rien ces jours.         "
08 janvier 2014 ,Devoluy,Champsaur ,E,44.6141,06.0812,30,,,,RAS
08 janvier 2014 ,Mercantour - Alpes Maritimes Italiennes,Roya ,N,44.09809,7.505764,70,,,,rien vu de dangereux sinon quelques acumulations
08 janvier 2014 ,Queyras - Alpes Cozie N,Queyras ,NE,44.76791,6.73802,50,,,,RAS sur l'itinéraire mais des petites coulées dans les pentes au soleil
30 décembre 2012 ,Ecrins,Matheysine et périphériques ,NW,44.8703,05.9113,,,,,RAS
04 avril 2010 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.91667,6.67556,35,,,,RAS
07 avril 2013 ,Ecrins,Champsaur ,N,44.6718,06.3242,30,44.65988181206158,6.332875964841735,2120.2899914456802,RAS
06 avril 2013 ,Ecrins,Champsaur ,E,44.6628,06.3179,30,,,,RAS
26 janvier 2013 ,Devoluy,Devoluy ,T,44.7203,05.8807,55,,,,RAS
01 janvier 2011 ,Ecrins,"Haute Durance, Briançonnais ",T,44.87937,6.589897,35,,,,RAS
16 mars 2012 ,Ecrins,"Haute Durance, Briançonnais ",E,45.0108,6.4660,35,45.00752212220691,6.463968666448274,1678.7152562068964,RAS
18 mars 2012 ,Ecrins,"Haute Durance, Briançonnais ",T,44.85866,6.579389,,,,,RAS
08 janvier 2014 ,Chartreuse,Chartreuse ,N,45.39988,5.79938,30,45.3929941023668,5.805901933064581,1468.344827586207,ras
08 janvier 2014 ,Belledonne,Grésivaudan ,W,45.14037,5.88762,45,,,,"rien à signaler sur l'itinéraire hormis des escargots dus à la chaleur des jours précédents. en face est à sud, de belles coulées de fontes ont bien abimés le manteau."
08 janvier 2014 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,N,44.52611,6.77278,30,,,,"RAS, la limite pluie neige très élevée lors de la dernière perturbation et les températures élevées des derniers jours ont bien consolidé le manteau neigeux."
23 décembre 2012 ,Bornes - Aravis,Borne-Fier ,SW,45.91097,6.441839,30,,,,RAS
29 décembre 2012 ,Devoluy,Devoluy ,SE,44.7203,05.8807,35,,,,RAS
31 décembre 2012 ,Devoluy,Devoluy ,SE,44.6913,05.8628,35,,,,RAS
07 janvier 2013 ,Ecrins,"Haute Durance, Briançonnais ",E,44.7097,06.5693,35,,,,RAS
06 janvier 2014 ,Cerdagne - Capcir - Conflent,,T,42.6233,2.0708,30,,,,RAS
08 janvier 2014 ,Chartreuse,Chartreuse ,T,45.39988,5.79938,35,,,,RAS
07 janvier 2014 ,Belledonne,Grésivaudan ,NW,45.3936,6.1279,,,,,"ras, montée de nuit alors pas vue grand chose."
07 janvier 2014 ,Bornes - Aravis,Borne-Fier ,NE,45.8467,06.3151,35,,,,Purges sur les faces sud mais rien d'inquiétant tout au long du parcours
07 janvier 2014 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,SW,44.11325,7.289471,35,,,,Ras sinon quelques escargots.
07 janvier 2014 ,Ecrins,Champsaur ,S,44.55968,6.32461,50,,,,RAS La neige était bien stable à l'heure de mon passage.
07 janvier 2014 ,Devoluy,Champsaur ,E,44.6141,06.0812,30,,,,RAS
01 janvier 2014 ,Queyras - Alpes Cozie N,Queyras ,W,44.72739,6.87546,35,,,,RAS
31 décembre 2013 ,Queyras - Alpes Cozie N,Queyras ,T,44.71893,6.90379,35,,,,RAS
06 janvier 2014 ,Massif Central,,SE,45.05352,2.793885,25,,,,RAS
06 janvier 2014 ,Beaufortain,Tarentaise ,T,45.5590,06.5241,40,,,,"rien d'inquiétant sur l'itinéraire si ce n'est un ""woof"" vers la Bagnaz et des boules et escargots qui roulent dés qu'il y a un peu de pente. Par contre nous avons pu observé des avalanches de fond dans les pentes Est raides sous Roc Marchand ou en versant Ouest dans le secteur de combe Bénite."
06 janvier 2014 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,SE,44.0708,7.2222,30,,,,RAS
06 janvier 2014 ,Bornes - Aravis,Borne-Fier ,NW,46.0018,06.5408,35,,,,"des purges récentes, quelques gueules de baleine et plaques de fond toutes orientations"
06 janvier 2014 ,Jura,,NW,,,25,46.28782359197079,5.948019182481752,1407.1824817518248,Néant
06 janvier 2014 ,Queyras - Alpes Cozie N,Queyras ,T,44.74445,6.75791,33,,,,RAS
05 janvier 2014 ,Chablais - Faucigny,Faucigny ,N,46.24496,6.47120,30,,,,RAS Aprés l'episode grosse pluie et neige du samedi pas trop de risques avec la faible altitude de cette course. pas de grosses touchettes en faisant attention
06 janvier 2014 ,Belledonne,Grésivaudan ,SW,45.14037,5.88762,35,45.13198100000002,5.903794294117646,1917.5529411764705,RAS sur le parcours. Purges naturelles en face E dans Belledonne
06 janvier 2014 ,Ecrins,"Haute Durance, Briançonnais ",E,44.8277,6.4844,30,44.82816956756759,6.472844797297296,1538.1216216216217,RAS sur l'itinéraire
06 janvier 2014 ,Vercors,Vercors ,NW,45.0715,05.5788,,45.0692325146222,5.592275584957856,1546.369802857143,RAS 
06 janvier 2014 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",N,45.0181,06.4663,40,,,,"Rien vu ni entendu ce jour, le vent a ""bien"" bossé."
06 janvier 2014 ,Ecrins,Champsaur ,S,44.5769,06.2783,45,,,,"RAS de la matinée, une petite coulée de surface sous roche Rousse certainement d'hier !"
04 décembre 2013 ,Belledonne,Grésivaudan ,W,45.2505,5.9930,30,,,," sur les piste, avalanche de glace, mais rien d'autre!"
08 décembre 2013 ,Taillefer - Matheysine,Matheysine et périphériques ,NE,45.0233,05.8631,25,,,,"RAS (pas ne neige, pas d'avalancje :-) )"
05 janvier 2014 ,Beaufortain,Tarentaise ,S,45.5590,06.5241,25,,,,"rien, compte tenu des faibles pentes de l'objectif"
05 janvier 2014 ,Mercantour - Alpes Maritimes Italiennes,Haut-Verdon ,N,44.16778,6.6175,30,,,,Rien vu ce jour même si le haut a été travaillé par le vent et que l'on trouve de belles accumulations dans la forêt.
05 janvier 2014 ,Jura,,NW,,,25,46.28782359197079,5.948019182481752,1407.1824817518248,RAS
05 janvier 2014 ,Chartreuse,Chartreuse ,N,45.39988,5.79938,30,45.3929941023668,5.805901933064581,1468.344827586207,RAS
30 décembre 2013 ,Ötztal,,SW,47.13306,10.98306,50,,,,Rien a signaler.                               .
05 janvier 2014 ,Chartreuse,Grésivaudan ,NE,45.3559,05.9188,40,45.356991203739796,5.902692849204759,1544.828125,"Des petites coulées de surface déclenchées dans le couloir, sinon RAS."
31 décembre 2013 ,Chablais - Faucigny,Faucigny ,N,46.2398,6.4801,30,,,,RAS
05 janvier 2014 ,Vercors,Vercors ,W,45.1071,05.6038,30,45.09813330927834,5.606122886597939,1485.884536082475,RAS
30 décembre 2013 ,Haut Giffre - Aiguilles Rouges,Faucigny ,W,46.1125,06.7503,,,,,RAS
05 janvier 2014 ,Belledonne,Grésivaudan ,W,45.14037,5.88762,35,45.13063327022211,5.905430434796212,1958.8375,ras
05 janvier 2014 ,Chartreuse,Chartreuse ,T,45.31378,5.77518,40,45.32055817874771,5.763977831294823,1489.6216216216217,"ras, à part un assez impressionnant glissement en plaque d'une des prairies versant est sous la crête, au nord du Montfromage (bien 50cm d'épaisseur partie en reptation sur 2-3m)."
05 janvier 2014 ,Chartreuse,Chartreuse ,W,45.3443,05.8165,30,,,,rien
05 janvier 2014 ,Chartreuse,Chartreuse ,T,45.39988,5.79938,35,,,,RAS
05 janvier 2014 ,Bornes - Aravis,Borne-Fier ,W,45.8518,06.4118,25,,,,RAS à la montée mais au fur et mesure de la journée des coulées se déclenchent
05 janvier 2014 ,Chartreuse,Chartreuse ,SW,45.2890,5.7664,,,,,Rien vu
05 janvier 2014 ,Bornes - Aravis,Borne-Fier ,SW,45.80551,6.3777,,,,,RAS
30 décembre 2013 ,Cerdagne - Capcir - Conflent,,T,42.6233,2.0708,30,,,,"RAS, la vallée du Galbe était en bonne condition"
05 janvier 2014 ,Beaufortain,Tarentaise ,S,45.5924,06.6708,35,,,,"Néant sur l'itinéraire. Une belle plaque partie dans Rocheboc, d'interminables coups de grisou coté La Plagne / Les Arcs pour purger"
27 décembre 2013 ,Cerdagne - Capcir - Conflent,,T,42.6233,2.0708,30,,,,BRA à 4/5 en raison des chutes de neige ventées la veille. Aucune coulée observée pendant la randonnée
27 décembre 2013 ,Cerdagne - Capcir - Conflent,,T,42.6233,2.0708,30,,,,BRA à 4/5 en raison des chutes de neige ventées la veille. Aucune coulée observée pendant la randonnée
05 janvier 2014 ,Haut Giffre - Aiguilles Rouges,Faucigny ,W,46.1125,06.7503,30,,,,"les coulées habituelles sous la Golèse, sinon RAS"
05 janvier 2014 ,Préalpes de provence,,NW,44.51854,5.93674,,,,,RAS
05 janvier 2014 ,Bauges,Bauges ,NW,45.6107,06.1096,30,45.60507717969493,6.117394673828306,1302.5550879765394,RAS
05 janvier 2014 ,Chartreuse,Chartreuse ,E,45.31378,5.77518,,45.31710050909093,5.767580699999998,1414.0754545454547,RAS
05 janvier 2014 ,Chartreuse,Chartreuse ,T,45.35508,5.78776,35,45.374782526990565,5.803828661901113,1395.8695652173913,RAS
05 janvier 2014 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,N,44.54781,6.62473,,44.530290389189176,6.631571575675676,-9999.0,RAS mais beaucoup de vent donc formation de plaques à vent
05 janvier 2014 ,Ecrins,"Haute Durance, Briançonnais ",E,44.6807,06.5832,,,,,RAS
05 janvier 2014 ,Vercors,Vercors ,W,45.1640,05.6264,,45.155978081643816,5.635170265273846,1586.3793103448277,RAS
05 janvier 2014 ,Vercors,Trièves Dévoluy ,E,45.0189,05.6130,40,,,,RAS
05 janvier 2014 ,Préalpes de provence,,NW,44.51854,5.93674,,,,,RAS
05 janvier 2014 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,ras
05 janvier 2014 ,Vercors,Vercors ,S,45.0715,05.5788,50,,,,aucune
03 janvier 2014 ,Mercantour - Alpes Maritimes Italiennes,Haut-Verdon ,N,44.04768,6.59429,,,,,RAS
30 décembre 2013 ,Lauzière - Cheval Noir,Maurienne ,S,45.2831,06.4064,30,,,,"RAS, mais le vallon à l'est , sous les roches rouges, a l'air bien chargé."
04 janvier 2014 ,Belledonne,Grésivaudan ,S,45.24319,5.979609,35,45.23046504979177,6.005051057913233,1561.3260869565217,rien sur le border cross
31 décembre 2013 ,Devoluy,Devoluy ,NE,44.6682,05.9512,30,,,,RAS
31 décembre 2013 ,Ötztal,,T,47.13306,10.98306,35,,,,RAS
02 janvier 2014 ,Ecrins,Embrunais ,NE,44.5758,06.3618,45,,,,RAS de récent
03 janvier 2014 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,N,44.28341,6.866776,35,,,,RAS
03 janvier 2014 ,Queyras - Alpes Cozie N,Queyras ,NW,44.7115,6.7432,30,,,, Rien vu mais on n'a pas tenté la face NW. Les croupes de Brunet sont bien décapées.
03 janvier 2014 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",S,44.9400,06.5887,,,,,Aucune
03 janvier 2014 ,Ecrins,Champsaur ,E,44.6867,06.2338,35,,,,ras
03 janvier 2014 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS
03 janvier 2014 ,Taillefer - Matheysine,Matheysine et périphériques ,NW,45.0233,05.8631,30,,,,ras
03 janvier 2014 ,Chablais - Faucigny,Chablais ,SE,46.2530,06.6739,30,,,,ras
03 janvier 2014 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,N,44.28341,6.866776,35,,,,"RAS ce jour, mais on a éviter le vallon de la tour"
03 janvier 2014 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,N,44.54781,6.62473,,44.530290389189176,6.631571575675676,-9999.0,rien vu !
03 janvier 2014 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",N,45.0181,06.4663,35,,,,neant
03 janvier 2014 ,Grandes Rousses - Arves,Maurienne ,E,45.2058,06.4194,30,,,,rien mais quelques waoufs sur du plat
03 janvier 2014 ,Vanoise,Tarentaise ,SE,45.45507,6.69299,30,,,,ras
03 janvier 2014 ,Ecrins,"Haute Durance, Briançonnais ",NE,44.7870,06.5342,30,,,,"Rien vu ce jour, ni même entendu. Mais l'épaisseur de neige fraîche au dessus de 2000 commence à être conséquente, puis tout au fond il y a 10-15 cm sans franche cohésion..."
02 janvier 2014 ,Vanoise,Maurienne ,T,45.2332,06.7421,30,,,,RAS
31 décembre 2013 ,Chablais - Faucigny,Faucigny ,SW,46.1613,06.5568,35,,,,RAS hormis quelques purges depuis les barres du Roc de la Tournette
02 janvier 2014 ,Devoluy,Champsaur ,E,44.6141,06.0812,30,,,,ras
02 janvier 2014 ,Bornes - Aravis,Borne-Fier ,W,46.0141,06.3012,25,,,,Rien vu
31 décembre 2013 ,Belledonne,Grésivaudan ,SW,45.10556,5.87534,30,,,,aucune
01 janvier 2014 ,Queyras - Alpes Cozie N,Queyras ,N,44.7569,06.9926,30,44.75957580381469,7.012003588555855,2280.522098092644,"Rien vu ce jour, pas de coulées et pas déclenché de woumf."
31 décembre 2013 ,Grandes Rousses - Arves,Maurienne ,SE,45.1212,06.4173,35,,,,aucune en face sud; plaques sur versant Nord et Est.
31 décembre 2013 ,Ecrins,Oisans ,S,45.0422,6.3360,25,,,,ras.....
31 décembre 2013 ,Grandes Rousses - Arves,Maurienne ,S,45.28938,6.30873,30,,,,RAS
29 décembre 2013 ,Bornes - Aravis,Faucigny ,NW,46.0296,06.5727,50,,,,RAS
01 janvier 2014 ,Vercors,Vercors ,SW,44.84083,5.40583,40,,,,ras 
01 janvier 2014 ,Belledonne,Grésivaudan ,E,45.24319,5.979609,35,,,," RAS, coté dent du pra/belle étoile c'est explosif!!!! 1m70 de neige meuble environ donc si ça part...."
01 janvier 2014 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",W,44.85518,6.72729,30,,,,RAS
01 janvier 2014 ,Chablais - Faucigny,Faucigny ,SE,46.1620,06.6187,30,,,,ras
01 janvier 2014 ,Chartreuse,,W,45.6155,5.803674,20,,,,"rien si ce n'est en face est une neige sans adhérence sur la croûte, mais sans danger vu la densité du bois."
01 janvier 2014 ,Devoluy,Devoluy ,E,44.6672,05.8579,,,,,RAS
01 janvier 2014 ,Massif Central,,W,44.89935,4.186,35,,,,RAS
01 janvier 2014 ,Chartreuse,Grésivaudan ,SW,45.29762,5.84279,50,,,,RAS
01 janvier 2014 ,Jura,,W,46.16758,5.84645,25,,,,RAS
01 janvier 2014 ,Bornes - Aravis,Borne-Fier ,N,45.8723,06.4645,40,,,,Aucune
01 janvier 2014 ,Belledonne,Grésivaudan ,SW,45.24319,5.979609,35,45.22792791712404,6.006996733260163,1542.6783754116345,RAS
01 janvier 2014 ,Ecrins,"Haute Durance, Briançonnais ",E,44.8277,6.4844,30,44.82816956756759,6.472844797297296,1538.1216216216217,"Rien sur le parcours, après..."
01 janvier 2014 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",SW,44.72243,6.626129,,,,,RAS
01 janvier 2014 ,Grandes Rousses - Arves,Maurienne ,SE,45.1212,06.4173,20,,,,ras
29 décembre 2013 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",SW,44.72243,6.626129,,,,,RAS mais on est tjrs en risque 4 toutes orientations donc méfiance aucune pente à la montée > 30°
01 janvier 2014 ,Chartreuse,Chartreuse ,T,45.35508,5.78776,35,45.374782526990565,5.803828661901113,1395.8695652173913,RAS
31 décembre 2013 ,Ecrins,Champsaur ,N,44.6751,6.2693,35,,,,RAS mais les pentes sous les crêtes ont bien été soufflées
31 décembre 2013 ,Beaufortain,Tarentaise ,S,45.5367,06.5796,30,45.547691603773615,6.566997735849053,0.0,RAS
29 décembre 2013 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,W,44.43527,7.056516,25,,,,néant
30 décembre 2013 ,Cerdagne - Capcir - Conflent,,T,42.64970,02.07807,50,,,,RAS
30 décembre 2013 ,Bornes - Aravis,Vallée de l'Arve ,NW,45.9578,06.6100,,,,,"Aucune, pentes faibles"
31 décembre 2013 ,Mercantour - Alpes Maritimes Italiennes,Val Stura ,N,44.36879,6.983485,40,,,,"des coulées dans qques pentes orientées O et E dans le vallon, une belle plaque partie en versant NO. Risque 3e jour."
31 décembre 2013 ,Chartreuse,Chartreuse ,T,45.39988,5.79938,35,,,,RAS
31 décembre 2013 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,NW,44.09194,7.35611,35,,,,aucune
31 décembre 2013 ,Beaufortain,Tarentaise ,S,45.5590,06.5241,25,,,,"Ras en face sud, des « wouff », des que l’on va dans les pentes Nord."
31 décembre 2013 ,Bornes - Aravis,Borne-Fier ,N,45.8518,06.4118,45,,,,RAS
31 décembre 2013 ,Lauzière - Cheval Noir,Tarentaise ,SE,45.47123,6.41270,,,,,"RAS, des gros escargots dans les pentes S raides du pic du Lachat, pente sous les frettes gavées et franchement instables (poudre compacte30/40cm sur fond dur)."
31 décembre 2013 ,Chartreuse,Grésivaudan ,W,45.29762,5.84279,30,45.3052648852459,5.838147819672132,1448.3852459016396,RAS
31 décembre 2013 ,Queyras - Alpes Cozie N,Queyras ,NW,44.77,6.95,35,,,,RAS
31 décembre 2013 ,Luchon - Posets - Maladeta,,E,42.92491,0.49374,25,,,,Aucune récente. Traces importantes de vieilles coulées avant la cabane du Pin
31 décembre 2013 ,Bauges,Bauges ,NW,45.7137,06.2753,40,,,,RAS
31 décembre 2013 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,NE,44.53166,6.70144,30,,,,rien de particulier à part une belle plaque partie à droite sous le sommet mais avant les dernières chutes de neige.
31 décembre 2013 ,Bornes - Aravis,Borne-Fier ,W,45.8518,06.4118,25,,,,"RAS, rien de suspect"
31 décembre 2013 ,Devoluy,Devoluy ,E,44.6656,05.9468,35,,,,RAS...
31 décembre 2013 ,Bornes - Aravis,Borne-Fier ,SW,45.8373,06.4159,50,,,,Néant
30 décembre 2013 ,Belledonne,Maurienne ,T,45.31620,6.25053,40,45.32714531393935,6.217751934696965,1752.5575757575757,RAS
30 décembre 2013 ,Bornes - Aravis,Borne-Fier ,W,45.8240,6.3342,30,,,,RAS
29 décembre 2013 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,T,44.11996,7.27398,35,,,,RAS
30 décembre 2013 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,NE,44.11325,7.289471,35,,,,"RAS, des coulées précédemment parties depuis plusieurs jour."
30 décembre 2013 ,Vercors,Vercors ,W,45.1640,05.6264,,45.155978081643816,5.635170265273846,1586.3793103448277,RAS
31 décembre 2013 ,Massif Central,,T,44.91319,4.168978,25,,,,RAS
30 décembre 2013 ,Beaufortain,Tarentaise ,S,45.5924,06.6708,35,,,,RAS
30 décembre 2013 ,Bornes - Aravis,Borne-Fier ,W,46.0018,06.5408,35,,,,RAS
29 décembre 2013 ,Bornes - Aravis,Borne-Fier ,W,45.8240,6.3342,30,,,,RAS
30 décembre 2013 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,W,44.44173,7.1044,35,,,,des plaques au ras des Rhodos sur les versants > 30 qui ont vu le soleil.
30 décembre 2013 ,Ecrins,Champsaur ,S,44.6867,06.2338,38,,,,RAS
30 décembre 2013 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,N,44.45137,6.99799,35,,,,"néant, un certain nombre de pentes raides paraissent suspectes."
30 décembre 2013 ,Chartreuse,Grésivaudan ,SW,45.29762,5.84279,50,,,,RAS
30 décembre 2013 ,Chartreuse,Chartreuse ,T,45.35508,5.78776,35,45.374782526990565,5.803828661901113,1395.8695652173913,ras
21 décembre 2013 ,Grandes Rousses - Arves,Oisans ,W,45.1683,06.0948,40,,,,RAS
30 décembre 2013 ,Bornes - Aravis,Borne-Fier ,W,45.8028,06.3850,50,,,,Rien sur le parcours. Beaucoup de pentes raides skiées notamment dans la combe de la Creuse
30 décembre 2013 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,S,44.11996,7.27398,,44.143712231800016,7.245042586866669,2163.163666666669,RAS. Les faces sont soufflées et le froid maintient pour l'instant les quelques accumulations.
30 décembre 2013 ,Beaufortain,Tarentaise ,S,45.5590,06.5241,25,,,,RAS
30 décembre 2013 ,Ecrins,Champsaur ,SE,44.6867,06.2338,35,,,,rien vu
30 décembre 2013 ,Taillefer - Matheysine,Matheysine et périphériques ,T,45.0323,05.8576,40,,,,RAS
30 décembre 2013 ,Chablais - Faucigny,Faucigny ,SE,46.1441,06.5907,35,,,,"rien,les couches semblent avoir une meilleur cohésion"
30 décembre 2013 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,NW,44.55966,6.547143,30,,,,nous n'avons rien vu.
29 décembre 2013 ,Ecrins,"Haute Durance, Briançonnais ",N,44.8196,06.4973,,,,,RAS
29 décembre 2013 ,Vercors,Vercors ,S,45.0715,05.5788,50,,,,RAS
29 décembre 2013 ,Queyras - Alpes Cozie N,Queyras ,NW,44.82183,6.94309,,,,,"RAS, quelques accus sur la croupe"
29 décembre 2013 ,Beaufortain,Beaufortain ,NE,45.6855,06.5657,30,,,,neant sur le parcours ailleurs ???
29 décembre 2013 ,Beaufortain,Tarentaise ,S,45.5924,06.6708,35,,,,ras
29 décembre 2013 ,Devoluy,Champsaur ,E,44.6141,06.0812,30,,,,"rien à signaler, il a plu haut environ 1700m sous couche dur"
28 décembre 2013 ,Bornes - Aravis,Borne-Fier ,NW,45.9231,06.4836,35,,,,"Une ancienne grosse coulée se trouve rive gauche de la combe sous tête pelouse, mais pas d'activité récente à signaler. Les accumulations ne donnent pas envie de se lancer dans les belles pentes vierges!!"
29 décembre 2013 ,Taillefer - Matheysine,Matheysine et périphériques ,SW,44.9160,05.8788,30,,,,RAS
29 décembre 2013 ,Bornes - Aravis,Faucigny ,T,46.0455,06.4436,35,,,,"aucune sur cet itinéraire, mais notre choix de cette randonnée était justement pour n'en trouver aucune au vu du BRA  (risque 4)"
27 décembre 2013 ,Devoluy,Champsaur ,E,44.6141,06.0812,30,,,,Aucune coulée observée. 
29 décembre 2013 ,Bauges,Bauges ,NW,45.7137,06.2753,40,,,,"Quelques mini coulées dans les zones les plus raides et ensoleillées sous la petite Sambuy, sinon RAS"
29 décembre 2013 ,Bornes - Aravis,Faucigny ,E,46.0455,06.4436,,,,,"RAS sur ces pentes faibles, néanmoins, les quantités de neige tombées samedi soir et le manque évident de cohésion avec la sous couche nous ont incité à être prudents à quelques endroits. "
29 décembre 2013 ,Devoluy,Devoluy ,E,44.7203,05.8807,,,,,aucune
29 décembre 2013 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,NW,44.44173,7.1044,35,,,,"néant, mais avec les quantités de neige tombée depuis 10 jours, la prudence est de mise (risque 3 ce jour)"
29 décembre 2013 ,Beaufortain,Beaufortain ,E,45.69559,6.555061,30,,,,aucune avalanche aperçue même dans les pentes nord de la gde journée
29 décembre 2013 ,Chartreuse,Grésivaudan ,E,45.3559,05.9188,40,,,,"RAS, poudre qui coule en surface mais s'arrête de suite, fond apparemment dense, mais accus locales"
26 décembre 2013 ,Vosges,,E,48.00417,7.03091,25,,,,RAS
29 décembre 2013 ,Ecrins,"Haute Durance, Briançonnais ",E,44.6807,06.5832,,,,,ras
29 décembre 2013 ,Belledonne,Grésivaudan ,W,45.32596,6.047029,,,,,RAS
